-1.14517757085 9000 -1.14517159878 0.469049254842 -5.97206337449e-06 3
-1.4425055351 9001 -1.44244311969 0.461013363916 -6.24154092781e-05 3
-1.82437726715 9002 -1.82412230784 0.450692506293 -0.000254959312969 43
-2.31536377067 9003 -2.31470167171 0.437422600793 -0.000662098966057 43
-2.94635285197 9004 -2.94512231545 0.420368841839 -0.00123053651794 43
-3.75511802596 9005 -3.75355305543 0.398510323623 -0.00156497052676 43
-4.78539374648 9006 -4.78502131624 0.370665033879 -0.000372430238265 61
-6.08248811587 9007 -6.0881168164 0.335608429301 0.00562870052963 61
-7.68164161275 9008 -7.70529774851 0.29238806452 0.0236561357617 94
-9.58339146117 9009 -9.65099965058 0.240989419968 0.0676081894139 5
-11.7094953979 9010 -11.8706608377 0.183527151409 0.161165439801 5
-13.846191169 9011 -14.1806622486 0.125778617055 0.334471079635 88
-15.6193606135 9012 -16.2165329249 0.0778551185535 0.597172311411 90
-16.8973516163 9013 -17.4639594527 0.0433148211823 0.566607836437 12
11.4312355402 9014 -17.4498444699 0.808952311899 28.8810800102 82
18.5 9015 -16.0257656542 1.0 34.5257656542 76
-18.5 9016 -13.4913250244 0.0 -5.00867497564 65
-18.5 9017 -10.4157533082 0.0 -8.08424669184 65
18.5 9018 -7.3414377732 1.0 25.8414377732 99
8.38653724468 9019 -4.61252073136 0.726663168775 12.999057976 60
-18.5 9020 -2.36747283026 0.0 -16.1325271697 25
18.5 9021 -0.606447386663 1.0 19.1064473867 61
18.5 9022 0.739912618362 1.0 17.7600873816 65
-18.5 9023 1.7646011484 0.0 -20.2646011484 83
18.5 9024 2.55980727947 1.0 15.9401927205 48
18.5 9025 3.20636002389 1.0 15.2936399761 83
-18.5 9026 3.77075692799 0.0 -22.270756928 66
18.5 9027 4.30577353382 1.0 14.1942264662 48
18.5 9028 4.85234497741 1.0 13.6476550226 40
-18.5 9029 5.44141908311 0.0 -23.9414190831 66
18.5 9030 6.09502468316 1.0 12.4049753168 48
18.5 9031 6.82608173989 1.0 11.6739182601 40
-18.5 9032 7.6366672503 0.0 -26.1366672503 66
18.5 9033 8.51471675677 1.0 9.98528324323 48
18.5 9034 9.4296906455 1.0 9.0703093545 40
-18.5 9035 10.3287385188 0.0 -28.8287385188 66
18.5 9036 11.1362445146 1.0 7.36375548537 48
18.5 9037 11.7605232087 1.0 6.73947679131 40
-18.5 9038 12.1102160182 0.0 -30.6102160182 66
18.5 9039 12.1182737972 1.0 6.38172620284 48
18.5 9040 11.7648557756 1.0 6.73514422442 40
-18.5 9041 11.0874792594 0.0 -29.5874792594 66
18.5 9042 10.1720414643 1.0 8.32795853568 48
18.5 9043 9.12910998636 1.0 9.37089001364 40
-18.5 9044 8.06724944626 0.0 -26.5672494463 66
18.5 9045 7.07389050468 1.0 11.4261094953 48
18.5 9046 6.20755765578 1.0 12.2924423442 40
-18.5 9047 5.49935719716 0.0 -23.9993571972 66
18.5 9048 4.95939093331 1.0 13.5406090667 48
18.5 9049 4.58437106534 1.0 13.9156289347 40
-18.5 9050 4.36428372192 0.0 -22.8642837219 66
18.5 9051 4.28729535606 1.0 14.2127046439 48
18.5 9052 4.34288322131 1.0 14.1571167787 40
-18.5 9053 4.52349023767 0.0 -23.0234902377 66
18.5 9054 4.82503906875 1.0 13.6749609313 48
18.5 9055 5.24653224927 1.0 13.2534677507 40
-18.5 9056 5.78879852254 0.0 -24.2887985225 66
18.5 9057 6.45226933656 1.0 12.0477306634 48
18.5 9058 7.23353365983 1.0 11.2664663402 40
-18.5 9059 8.12041727479 0.0 -26.6204172748 66
18.5 9060 9.08564323136 1.0 9.41435676864 48
18.5 9061 10.0800117922 1.0 8.41998820776 40
-18.5 9062 11.0276507206 0.0 -29.5276507206 66
18.5 9063 11.82778242 1.0 6.67221758002 48
18.5 9064 12.3679133668 1.0 6.13208663321 40
-18.5 9065 12.5497101141 0.0 -31.0497101141 66
18.5 9066 12.3204179057 1.0 6.17958209427 48
18.5 9067 11.6947780353 1.0 6.80522196472 40
-18.5 9068 10.754018904 0.0 -29.254018904 66
18.5 9069 9.62153005517 1.0 8.87846994483 48
18.5 9070 8.42857388722 1.0 10.0714261128 40
-18.5 9071 7.28611549279 0.0 -25.7861154928 66
18.5 9072 6.27100643315 1.0 12.2289935669 48
18.5 9073 5.42544402572 1.0 13.0745559743 40
-18.5 9074 4.76413378391 0.0 -23.2641337839 66
18.5 9075 4.2837916831 1.0 14.2162083169 48
18.5 9076 3.97173984238 1.0 14.5282601576 40
-18.5 9077 3.81232750228 0.0 -22.3123275023 66
18.5 9078 3.79109618906 1.0 14.7089038109 48
18.5 9079 3.89710604793 1.0 14.6028939521 40
-18.5 9080 4.12392644632 0.0 -22.6239264463 66
18.5 9081 4.46968323365 1.0 14.0303167664 48
18.5 9082 4.93636632804 1.0 13.563633672 40
