#    can2-c-s     can2-c-b     can2-py      MLP      can2-c-s    can2-c-b     can2-py      MLP        
50   1.252420e-04 1.070902e-04 2.566e-04   1.651e-04 0.163       16.148       0.898     390.587
100  1.961e-05    9.140940e-06 9.034e-06   8.929e-05 0.214       19.166       1.262     685.371  
1000 7.959e-08    2.220421e-07 4.172e-07   3.798e-06 0.731       80.899       3.232     14062.8  
