0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 140 #Y^,t,Y,yr,var,c,v,k,b,nvar
5.9081078e-01 13 5.9081078e-01 5.9081078e-01 5.0736972e-06 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
3.1991070e-01 14 3.1989536e-01 3.1991070e-01 6.6814021e-06 31 0.0000000e+00 0.0000000e+00 0.0000000e+00 40 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.4227621e-01 15 1.4227621e-01 1.4227621e-01 4.4353703e-06 20 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
7.4746830e-01 16 7.4746829e-01 7.4746830e-01 2.0857143e-17 5 0.0000000e+00 0.0000000e+00 0.0000000e+00 70 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 18 0.0000000e+00 0.0000000e+00 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 19 0.0000000e+00 0.0000000e+00 2.6688472e-07 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 20 0.0000000e+00 0.0000000e+00 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.4926215e-01 21 4.4926215e-01 4.4926215e-01 5.0736972e-06 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.4610166e-01 22 4.4610163e-01 4.4610166e-01 9.2289600e-13 1 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 23 0.0000000e+00 0.0000000e+00 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.8426018e-01 24 4.8426018e-01 4.8426018e-01 3.0814879e-33 11 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 25 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 140 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 26 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 27 0.0000000e+00 0.0000000e+00 0.0000000e+00 55 0.0000000e+00 0.0000000e+00 0.0000000e+00 80 #Y^,t,Y,yr,var,c,v,k,b,nvar
8.5099704e-02 28 8.5089925e-02 8.5099704e-02 3.2811965e-14 59 0.0000000e+00 0.0000000e+00 0.0000000e+00 816015 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 29 0.0000000e+00 0.0000000e+00 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 30 0.0000000e+00 0.0000000e+00 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 31 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 140 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 32 0.0000000e+00 0.0000000e+00 0.0000000e+00 26 0.0000000e+00 0.0000000e+00 0.0000000e+00 70 #Y^,t,Y,yr,var,c,v,k,b,nvar
6.9753845e-01 33 6.9753845e-01 6.9753845e-01 2.0857143e-17 5 0.0000000e+00 0.0000000e+00 0.0000000e+00 70 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 34 0.0000000e+00 0.0000000e+00 2.6688472e-07 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 35 0.0000000e+00 0.0000000e+00 0.0000000e+00 24 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 36 1.0000000e+00 1.0000000e+00 1.2325952e-32 40 0.0000000e+00 0.0000000e+00 0.0000000e+00 270 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.7691318e-01 37 4.7623987e-01 4.7691318e-01 6.7229447e-06 44 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
5.0456077e-03 38 5.8822889e-03 5.0456077e-03 1.3349936e-06 18 0.0000000e+00 0.0000000e+00 0.0000000e+00 50 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 58 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.4046149e-01 40 4.3873174e-01 4.4046149e-01 9.8375020e-06 15 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 41 1.0000000e+00 1.0000000e+00 1.2325952e-32 40 0.0000000e+00 0.0000000e+00 0.0000000e+00 270 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 42 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 140 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 43 0.0000000e+00 0.0000000e+00 0.0000000e+00 26 0.0000000e+00 0.0000000e+00 0.0000000e+00 70 #Y^,t,Y,yr,var,c,v,k,b,nvar
7.8044561e-01 44 7.8044562e-01 7.8044561e-01 5.4750000e-17 16 0.0000000e+00 0.0000000e+00 0.0000000e+00 40 #Y^,t,Y,yr,var,c,v,k,b,nvar
3.7397819e-01 45 3.7397819e-01 3.7397819e-01 5.4023934e-10 9 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 46 0.0000000e+00 0.0000000e+00 0.0000000e+00 26 0.0000000e+00 0.0000000e+00 0.0000000e+00 70 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 47 1.0000000e+00 1.0000000e+00 1.6393079e-07 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 48 0.0000000e+00 0.0000000e+00 0.0000000e+00 36 0.0000000e+00 0.0000000e+00 0.0000000e+00 50 #Y^,t,Y,yr,var,c,v,k,b,nvar
8.0692036e-01 49 8.0692036e-01 8.0692036e-01 4.1000000e-17 14 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 50 0.0000000e+00 0.0000000e+00 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 51 0.0000000e+00 0.0000000e+00 2.6688472e-07 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 55 0.0000000e+00 0.0000000e+00 0.0000000e+00 80 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 53 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
3.9972699e-01 54 3.9972698e-01 3.9972699e-01 5.4023934e-10 9 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 55 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 140 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 56 0.0000000e+00 0.0000000e+00 0.0000000e+00 47 0.0000000e+00 0.0000000e+00 0.0000000e+00 60 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 57 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 58 0.0000000e+00 0.0000000e+00 0.0000000e+00 24 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.9734668e-01 59 4.9734668e-01 4.9734668e-01 3.0814879e-33 0 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 60 0.0000000e+00 0.0000000e+00 0.0000000e+00 24 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 61 0.0000000e+00 0.0000000e+00 2.6688472e-07 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 62 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 0.0000000e+00 0.0000000e+00 0.0000000e+00 50 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 63 0.0000000e+00 0.0000000e+00 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
2.2508481e-02 64 2.5009423e-02 2.2508481e-02 2.3468490e-05 27 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 65 0.0000000e+00 0.0000000e+00 0.0000000e+00 37 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 66 0.0000000e+00 0.0000000e+00 0.0000000e+00 55 0.0000000e+00 0.0000000e+00 0.0000000e+00 80 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 67 0.0000000e+00 0.0000000e+00 8.8746852e-33 35 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
7.5494271e-02 68 7.5494270e-02 7.5494271e-02 7.6698000e-16 46 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 69 0.0000000e+00 0.0000000e+00 0.0000000e+00 50 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
5.4835249e-01 70 5.4835249e-01 5.4835249e-01 5.0736972e-06 19 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 71 1.0000000e+00 1.0000000e+00 1.6393079e-07 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 72 1.0000000e+00 1.0000000e+00 1.6393079e-07 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9648533e-02 73 9.9648580e-02 9.9648533e-02 3.2811965e-14 59 0.0000000e+00 0.0000000e+00 0.0000000e+00 816015 #Y^,t,Y,yr,var,c,v,k,b,nvar
3.8863573e-01 74 3.8853701e-01 3.8863573e-01 8.7714300e-08 53 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 75 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 140 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 76 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
3.0890248e-01 77 3.0890559e-01 3.0890248e-01 6.6814021e-06 31 0.0000000e+00 0.0000000e+00 0.0000000e+00 40 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 78 0.0000000e+00 0.0000000e+00 0.0000000e+00 26 0.0000000e+00 0.0000000e+00 0.0000000e+00 70 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 79 0.0000000e+00 0.0000000e+00 0.0000000e+00 54 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 80 0.0000000e+00 0.0000000e+00 0.0000000e+00 58 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 81 0.0000000e+00 0.0000000e+00 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 82 0.0000000e+00 0.0000000e+00 0.0000000e+00 54 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 83 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 0.0000000e+00 0.0000000e+00 0.0000000e+00 50 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.3519755e-02 84 4.3519749e-02 4.3519755e-02 5.7930000e-17 45 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.9827909e-01 85 4.9827909e-01 4.9827909e-01 5.1919845e-07 25 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
6.2182938e-01 86 6.2182939e-01 6.2182938e-01 6.4000000e-17 29 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 87 0.0000000e+00 0.0000000e+00 2.6688472e-07 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 88 0.0000000e+00 0.0000000e+00 0.0000000e+00 58 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 89 0.0000000e+00 0.0000000e+00 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 90 0.0000000e+00 0.0000000e+00 0.0000000e+00 37 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 91 0.0000000e+00 0.0000000e+00 0.0000000e+00 47 0.0000000e+00 0.0000000e+00 0.0000000e+00 60 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 92 0.0000000e+00 0.0000000e+00 0.0000000e+00 23 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 93 0.0000000e+00 0.0000000e+00 0.0000000e+00 55 0.0000000e+00 0.0000000e+00 0.0000000e+00 80 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.0399207e-01 94 4.0563827e-01 4.0399207e-01 3.4179304e-05 6 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 95 0.0000000e+00 0.0000000e+00 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 96 0.0000000e+00 0.0000000e+00 0.0000000e+00 41 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
5.2253158e-02 97 5.2328665e-02 5.2253158e-02 2.1499299e-05 32 0.0000000e+00 0.0000000e+00 0.0000000e+00 40 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 98 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.9724997e-02 99 9.9724967e-02 9.9724997e-02 3.2811965e-14 59 0.0000000e+00 0.0000000e+00 0.0000000e+00 816015 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 100 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 140 #Y^,t,Y,yr,var,c,v,k,b,nvar
2.2816370e-01 101 2.2802572e-01 2.2816370e-01 2.7251656e-08 49 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 102 0.0000000e+00 0.0000000e+00 0.0000000e+00 58 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
7.8482190e-01 103 7.8482189e-01 7.8482190e-01 5.4750000e-17 16 0.0000000e+00 0.0000000e+00 0.0000000e+00 40 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.4007139e-01 104 4.4007184e-01 4.4007139e-01 9.2289600e-13 1 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 105 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
8.9750599e-01 106 8.9769732e-01 8.9750599e-01 4.9892882e-07 7 0.0000000e+00 0.0000000e+00 0.0000000e+00 40 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.2599038e-02 107 4.2493919e-02 4.2599038e-02 2.1499299e-05 32 0.0000000e+00 0.0000000e+00 0.0000000e+00 40 #Y^,t,Y,yr,var,c,v,k,b,nvar
3.3731925e-01 108 3.3731925e-01 3.3731925e-01 5.4023934e-10 9 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 109 0.0000000e+00 0.0000000e+00 2.6688472e-07 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 110 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 111 1.0000000e+00 1.0000000e+00 5.8310264e-08 34 0.0000000e+00 0.0000000e+00 0.0000000e+00 50 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.9930431e-01 112 4.9966534e-01 4.9930431e-01 2.9297543e-06 42 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 113 1.0000000e+00 1.0000000e+00 1.2325952e-32 40 0.0000000e+00 0.0000000e+00 0.0000000e+00 270 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 114 0.0000000e+00 0.0000000e+00 0.0000000e+00 50 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 115 0.0000000e+00 0.0000000e+00 0.0000000e+00 28 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 116 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 0.0000000e+00 0.0000000e+00 0.0000000e+00 50 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.7693771e-01 117 4.7693771e-01 4.7693771e-01 2.4308289e-07 8 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 118 1.0000000e+00 1.0000000e+00 1.2325952e-32 40 0.0000000e+00 0.0000000e+00 0.0000000e+00 270 #Y^,t,Y,yr,var,c,v,k,b,nvar
2.6122709e-01 119 2.6124868e-01 2.6122708e-01 2.7251656e-08 49 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.9699610e-02 120 4.9699610e-02 4.9699610e-02 2.3468490e-05 27 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 121 0.0000000e+00 0.0000000e+00 0.0000000e+00 50 0.0000000e+00 0.0000000e+00 0.0000000e+00 30 #Y^,t,Y,yr,var,c,v,k,b,nvar
4.3952956e-02 122 4.3952953e-02 4.3952956e-02 5.7930000e-17 45 0.0000000e+00 0.0000000e+00 0.0000000e+00 20 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.5484070e-01 123 1.4930030e-01 1.5484070e-01 2.7626041e-04 2 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 124 0.0000000e+00 0.0000000e+00 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 125 1.0000000e+00 1.0000000e+00 1.2325952e-32 40 0.0000000e+00 0.0000000e+00 0.0000000e+00 270 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 126 1.0000000e+00 1.0000000e+00 1.2325952e-32 40 0.0000000e+00 0.0000000e+00 0.0000000e+00 270 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 127 0.0000000e+00 0.0000000e+00 0.0000000e+00 12 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 128 1.0000000e+00 1.0000000e+00 1.6393079e-07 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 129 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
9.4711753e-01 130 9.4711745e-01 9.4711753e-01 4.9892882e-07 7 0.0000000e+00 0.0000000e+00 0.0000000e+00 40 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 131 0.0000000e+00 0.0000000e+00 2.6688472e-07 17 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 132 0.0000000e+00 0.0000000e+00 0.0000000e+00 47 0.0000000e+00 0.0000000e+00 0.0000000e+00 60 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 133 1.0000000e+00 1.0000000e+00 1.2325952e-32 40 0.0000000e+00 0.0000000e+00 0.0000000e+00 270 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 134 0.0000000e+00 0.0000000e+00 0.0000000e+00 55 0.0000000e+00 0.0000000e+00 0.0000000e+00 80 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 135 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
7.0040055e-01 136 7.0040055e-01 7.0040055e-01 2.0857143e-17 5 0.0000000e+00 0.0000000e+00 0.0000000e+00 70 #Y^,t,Y,yr,var,c,v,k,b,nvar
8.9585365e-01 137 8.9585364e-01 8.9585365e-01 4.9892882e-07 7 0.0000000e+00 0.0000000e+00 0.0000000e+00 40 #Y^,t,Y,yr,var,c,v,k,b,nvar
3.3607453e-01 138 3.3607453e-01 3.3607453e-01 3.0814879e-33 48 0.0000000e+00 0.0000000e+00 0.0000000e+00 10 #Y^,t,Y,yr,var,c,v,k,b,nvar
2.4853015e-01 139 2.4853016e-01 2.4853015e-01 5.4023934e-10 9 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 140 1.0000000e+00 1.0000000e+00 1.6393079e-07 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 141 0.0000000e+00 0.0000000e+00 0.0000000e+00 21 0.0000000e+00 0.0000000e+00 0.0000000e+00 140 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 142 1.0000000e+00 1.0000000e+00 1.2325952e-32 40 0.0000000e+00 0.0000000e+00 0.0000000e+00 270 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 143 1.0000000e+00 1.0000000e+00 1.2325952e-32 52 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
0.0000000e+00 144 0.0000000e+00 0.0000000e+00 0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 130 #Y^,t,Y,yr,var,c,v,k,b,nvar
1.0000000e+00 145 1.0000000e+00 1.0000000e+00 1.6393079e-07 13 0.0000000e+00 0.0000000e+00 0.0000000e+00 90 #Y^,t,Y,yr,var,c,v,k,b,nvar
