0.0000000e+00 23 0.0000000e+00 0.0000000e+00 0.0000000e+00 58  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.8426018e-01 24 4.8426018e-01 4.8426018e-01 0.0000000e+00 33  0 3.0814879e-33 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 25 0.0000000e+00 0.0000000e+00 0.0000000e+00  5  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 26 1.0000000e+00 1.0000000e+00 0.0000000e+00 56  0 1.2325952e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 27 0.0000000e+00 0.0000000e+00 0.0000000e+00 44  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
8.5089926e-02 28 8.5089925e-02 8.5089926e-02 0.0000000e+00 42  0 2.5418845e-19 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 29 0.0000000e+00 0.0000000e+00 0.0000000e+00 58  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 30 0.0000000e+00 0.0000000e+00 0.0000000e+00 49  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 31 0.0000000e+00 0.0000000e+00 0.0000000e+00  5  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 32 0.0000000e+00 0.0000000e+00 0.0000000e+00 25  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
6.9753844e-01 33 6.9753845e-01 6.9753844e-01 0.0000000e+00 50  0 9.9052911e-17 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 34 0.0000000e+00 0.0000000e+00 0.0000000e+00  3  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 35 0.0000000e+00 0.0000000e+00 0.0000000e+00 32  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 36 1.0000000e+00 1.0000000e+00 0.0000000e+00 21  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.7623987e-01 37 4.7623987e-01 4.7623987e-01 0.0000000e+00 29  0 3.0814879e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
5.8822889e-03 38 5.8822889e-03 5.8822889e-03 0.0000000e+00 59  0 1.8074401e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 39 0.0000000e+00 0.0000000e+00 0.0000000e+00 26  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.3873174e-01 40 4.3873174e-01 4.3873174e-01 0.0000000e+00 16  0 2.7733391e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 41 1.0000000e+00 1.0000000e+00 0.0000000e+00 21  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 42 0.0000000e+00 0.0000000e+00 0.0000000e+00  8  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 43 0.0000000e+00 0.0000000e+00 0.0000000e+00 25  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
7.8044561e-01 44 7.8044562e-01 7.8044561e-01 0.0000000e+00 50  0 9.1331474e-17 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
3.7397818e-01 45 3.7397819e-01 3.7397818e-01 0.0000000e+00 40  0 1.1189418e-16 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 46 0.0000000e+00 0.0000000e+00 0.0000000e+00 25  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 47 1.0000000e+00 1.0000000e+00 0.0000000e+00 22  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 48 0.0000000e+00 0.0000000e+00 0.0000000e+00 14  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
8.0692036e-01 49 8.0692036e-01 8.0692036e-01 0.0000000e+00 31  0 4.8543767e-18 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 50 0.0000000e+00 0.0000000e+00 0.0000000e+00 49  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 51 0.0000000e+00 0.0000000e+00 0.0000000e+00  3  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 52 0.0000000e+00 0.0000000e+00 0.0000000e+00  5  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 53 1.0000000e+00 1.0000000e+00 0.0000000e+00  9  0 4.9303807e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
3.9972698e-01 54 3.9972698e-01 3.9972698e-01 0.0000000e+00 40  0 2.4846223e-17 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 55 0.0000000e+00 0.0000000e+00 0.0000000e+00 36  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 56 0.0000000e+00 0.0000000e+00 0.0000000e+00  7  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 57 1.0000000e+00 1.0000000e+00 0.0000000e+00 56  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 58 0.0000000e+00 0.0000000e+00 0.0000000e+00 32  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.9734668e-01 59 4.9734668e-01 4.9734668e-01 0.0000000e+00 43  0 7.7037198e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 60 0.0000000e+00 0.0000000e+00 0.0000000e+00 32  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 61 0.0000000e+00 0.0000000e+00 0.0000000e+00 15  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 62 0.0000000e+00 0.0000000e+00 0.0000000e+00 19  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 63 0.0000000e+00 0.0000000e+00 0.0000000e+00 49  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
2.5009423e-02 64 2.5009423e-02 2.5009423e-02 0.0000000e+00 57  0 4.7667970e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 65 0.0000000e+00 0.0000000e+00 0.0000000e+00 35  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 66 0.0000000e+00 0.0000000e+00 0.0000000e+00  5  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 67 0.0000000e+00 0.0000000e+00 0.0000000e+00 37  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
7.5494270e-02 68 7.5494270e-02 7.5494270e-02 0.0000000e+00 18  0 1.9259299e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 69 0.0000000e+00 0.0000000e+00 0.0000000e+00 17  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
5.4835249e-01 70 5.4835249e-01 5.4835249e-01 0.0000000e+00  0  0 9.9546873e-18 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 71 1.0000000e+00 1.0000000e+00 0.0000000e+00 22  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 72 1.0000000e+00 1.0000000e+00 0.0000000e+00 22  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
9.9648387e-02 73 9.9648580e-02 9.9648387e-02 0.0000000e+00 42  0 3.7073193e-14 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
3.8853701e-01 74 3.8853701e-01 3.8853701e-01 0.0000000e+00 48  0 2.7733391e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 75 0.0000000e+00 0.0000000e+00 0.0000000e+00  5  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 76 1.0000000e+00 1.0000000e+00 0.0000000e+00 56  0 1.1093356e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
3.0890559e-01 77 3.0890559e-01 3.0890559e-01 0.0000000e+00 46  0 5.2077146e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 78 0.0000000e+00 0.0000000e+00 0.0000000e+00 25  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 79 0.0000000e+00 0.0000000e+00 0.0000000e+00  7  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 80 0.0000000e+00 0.0000000e+00 0.0000000e+00 26  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 81 0.0000000e+00 0.0000000e+00 0.0000000e+00 58  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 82 0.0000000e+00 0.0000000e+00 0.0000000e+00  7  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 83 0.0000000e+00 0.0000000e+00 0.0000000e+00 19  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.3519750e-02 84 4.3519749e-02 4.3519750e-02 0.0000000e+00  2  0 6.8872485e-19 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.9827909e-01 85 4.9827909e-01 4.9827909e-01 0.0000000e+00 53  0 3.0814879e-33 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
6.2182937e-01 86 6.2182939e-01 6.2182937e-01 0.0000000e+00  0  0 2.3401390e-16 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 87 0.0000000e+00 0.0000000e+00 0.0000000e+00 15  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 88 0.0000000e+00 0.0000000e+00 0.0000000e+00 25  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 89 0.0000000e+00 0.0000000e+00 0.0000000e+00 58  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 90 0.0000000e+00 0.0000000e+00 0.0000000e+00 35  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 91 0.0000000e+00 0.0000000e+00 0.0000000e+00  7  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 92 0.0000000e+00 0.0000000e+00 0.0000000e+00 52  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 93 0.0000000e+00 0.0000000e+00 0.0000000e+00  5  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.0563827e-01 94 4.0563827e-01 4.0563827e-01 0.0000000e+00 11  0 7.7037198e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 95 0.0000000e+00 0.0000000e+00 0.0000000e+00 28  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 96 0.0000000e+00 0.0000000e+00 0.0000000e+00 58  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
5.2032678e-02 97 5.2328665e-02 5.2032678e-02 0.0000000e+00 55  0 8.7608472e-08 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 98 1.0000000e+00 1.0000000e+00 0.0000000e+00  9  0 1.1093356e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
9.9725031e-02 99 9.9724967e-02 9.9725031e-02 0.0000000e+00 42  0 4.0762119e-15 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 100 0.0000000e+00 0.0000000e+00 0.0000000e+00  8  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
2.2802572e-01 101 2.2802572e-01 2.2802572e-01 0.0000000e+00 24  0 4.4373426e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 102 0.0000000e+00 0.0000000e+00 0.0000000e+00 25  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
7.8482189e-01 103 7.8482189e-01 7.8482189e-01 0.0000000e+00 54  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.4007184e-01 104 4.4007184e-01 4.4007184e-01 0.0000000e+00  4  0 3.0814879e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 105 1.0000000e+00 1.0000000e+00 0.0000000e+00 56  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
8.9769732e-01 106 8.9769732e-01 8.9769732e-01 0.0000000e+00 47  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.3206706e-02 107 4.2493919e-02 4.3206706e-02 0.0000000e+00 55  0 5.0806460e-07 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
3.3731925e-01 108 3.3731925e-01 3.3731925e-01 0.0000000e+00 12  0 2.3525512e-17 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 109 0.0000000e+00 0.0000000e+00 0.0000000e+00 15  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 110 1.0000000e+00 1.0000000e+00 0.0000000e+00 56  0 1.2325952e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 111 1.0000000e+00 1.0000000e+00 0.0000000e+00 56  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.9649246e-01 112 4.9966534e-01 4.9649246e-01 0.0000000e+00 53  0 1.0067138e-05 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 113 1.0000000e+00 1.0000000e+00 0.0000000e+00  9  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 114 0.0000000e+00 0.0000000e+00 0.0000000e+00 17  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 115 0.0000000e+00 0.0000000e+00 0.0000000e+00 58  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 116 0.0000000e+00 0.0000000e+00 0.0000000e+00 19  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.7693771e-01 117 4.7693771e-01 4.7693771e-01 0.0000000e+00 51  0 9.3215009e-30 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 118 1.0000000e+00 1.0000000e+00 0.0000000e+00 21  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
2.6124868e-01 119 2.6124868e-01 2.6124868e-01 0.0000000e+00 13  0 7.8886091e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.9699610e-02 120 4.9699610e-02 4.9699610e-02 0.0000000e+00 57  0 4.3453794e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 121 0.0000000e+00 0.0000000e+00 0.0000000e+00 52  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.3952950e-02 122 4.3952953e-02 4.3952950e-02 0.0000000e+00  2  0 6.5395693e-18 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.4930065e-01 123 1.4930030e-01 1.4930065e-01 0.0000000e+00 38  0 1.2160083e-13 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 124 0.0000000e+00 0.0000000e+00 0.0000000e+00 28  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 125 1.0000000e+00 1.0000000e+00 0.0000000e+00 10  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 126 1.0000000e+00 1.0000000e+00 0.0000000e+00 21  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 127 0.0000000e+00 0.0000000e+00 0.0000000e+00 49  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 128 1.0000000e+00 1.0000000e+00 0.0000000e+00 22  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 129 1.0000000e+00 1.0000000e+00 0.0000000e+00 56  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
9.4711745e-01 130 9.4711745e-01 9.4711745e-01 0.0000000e+00 47  0 9.9840208e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 131 0.0000000e+00 0.0000000e+00 0.0000000e+00 55  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 132 0.0000000e+00 0.0000000e+00 0.0000000e+00  7  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 133 1.0000000e+00 1.0000000e+00 0.0000000e+00 21  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 134 0.0000000e+00 0.0000000e+00 0.0000000e+00 44  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 135 1.0000000e+00 1.0000000e+00 0.0000000e+00 56  0 1.2325952e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
7.0040054e-01 136 7.0040055e-01 7.0040054e-01 0.0000000e+00 50  0 8.5533546e-17 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
8.9585367e-01 137 8.9585364e-01 8.9585367e-01 0.0000000e+00 47  0 9.4532346e-16 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
3.3607453e-01 138 3.3607453e-01 3.3607453e-01 0.0000000e+00 41  0 1.2325952e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
2.4853016e-01 139 2.4853016e-01 2.4853016e-01 0.0000000e+00 45  0 7.7037198e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 140 1.0000000e+00 1.0000000e+00 0.0000000e+00 22  0 7.8886091e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 141 0.0000000e+00 0.0000000e+00 0.0000000e+00 36  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 142 1.0000000e+00 1.0000000e+00 0.0000000e+00 10  0 2.1742979e-29 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 143 1.0000000e+00 1.0000000e+00 0.0000000e+00 56  0 1.2325952e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 144 0.0000000e+00 0.0000000e+00 0.0000000e+00 28  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 145 1.0000000e+00 1.0000000e+00 0.0000000e+00 22  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
2.0722349e-01 146 2.0722349e-01 2.0722349e-01 0.0000000e+00 38  0 1.5099291e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.3966449e-01 147 4.3966449e-01 4.3966449e-01 0.0000000e+00  4  0 7.7037198e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 148 0.0000000e+00 0.0000000e+00 0.0000000e+00 26  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 149 0.0000000e+00 0.0000000e+00 0.0000000e+00 58  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 150 1.0000000e+00 1.0000000e+00 0.0000000e+00 39  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.5453267e-01 151 4.5453267e-01 4.5453267e-01 0.0000000e+00 16  0 7.7037198e-32 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 152 0.0000000e+00 0.0000000e+00 0.0000000e+00 49  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 153 1.0000000e+00 1.0000000e+00 0.0000000e+00  9  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
4.6546931e-01 154 4.6546931e-01 4.6546931e-01 0.0000000e+00 51  0 7.8886091e-31 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 155 0.0000000e+00 0.0000000e+00 0.0000000e+00 25  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
2.8843724e-01 156 2.8843729e-01 2.8843724e-01 0.0000000e+00 12  0 2.3407608e-15 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
7.4656330e-01 157 7.4656330e-01 7.4656330e-01 0.0000000e+00 50  0 4.4434496e-18 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 158 0.0000000e+00 0.0000000e+00 0.0000000e+00 37  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 159 0.0000000e+00 0.0000000e+00 0.0000000e+00 44  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
1.0000000e+00 160 1.0000000e+00 1.0000000e+00 0.0000000e+00 22  0 4.4496685e-30 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 161 0.0000000e+00 0.0000000e+00 0.0000000e+00  5  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
0.0000000e+00 162 0.0000000e+00 0.0000000e+00 0.0000000e+00 44  0 0.0000000e+00 0.0000000e+00 #Y^,t,Y,y,var=0,c,v,e2--#1
